ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5,TOTAL_REQUERIMIENTOS,TOTAL_RECLAMOS,PORC_RECLAMOS,TOTAL_PROCDE,PORC_PROCDE,MESES_ACTIVOS,REQ_PROM_MES
86588,201208,1,1,1,58.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30600,201208,1,4,1,60.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26526,201208,1,2,1,57.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,14,27,19,22,19,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,2.0,1.0
32179,201208,1,2,1,37.0,5.0,0,0,2360,860,1020,920,1530,1090,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
66147,201208,1,6,1,31.0,10.0,0,12,13630,12500,10610,10010,7000,5470,1,1,1,1,1,1,3,1,4,3,6,7,6,3,17,15,12,9,16,14,11,11,28,20,28,8,2,2,3,2,2,2,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
7652,201208,1,0,1,34.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3599,201208,1,7,1,53.0,9.0,0,10,0,0,0,12450,17140,17620,1,1,1,1,1,1,2,0,0,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,6,6,6,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21197,201208,1,3,2,34.0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78134,201208,1,1,1,36.0,5.0,1,0,4280,5790,7630,8810,10260,11570,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
39630,201208,1,3,1,24.0,5.0,0,7,0,13620,19270,17670,16760,12770,1,1,1,1,1,1,2,1,7,4,1,3,0,0,6,14,3,4,3,4,7,3,7,7,5,7,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
78809,201208,1,1,1,49.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,6,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28962,201208,1,4,2,23.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,0,13,17,19,13,9,14,12,22,18,20,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
30184,201208,1,1,1,27.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9472,201208,1,2,1,31.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,8,13,6,0,0,0,2,9,10,4,0,0,4,4,4,4,4,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55824,201208,1,4,2,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63398,201208,1,3,2,30.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,3,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,201208,0,0,2,23.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54013,201208,1,2,2,52.0,7.0,0,9,0,0,0,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,1,2,5,2,2,2,2,2,2,0,0,0,1,1,1,3.0,0.0,0.0,0.0,0.0,3.0,1.0
17773,201208,1,4,2,27.0,0.0,0,1,11220,11430,11120,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,201208,1,3,2,37.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48539,201208,1,2,2,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53926,201208,1,3,2,53.0,8.0,0,1,9490,9780,10080,10360,10670,11010,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,17,12,11,6,9,6,6,6,6,6,6,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,2.0,1.0
56432,201208,1,4,1,29.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,6,0,1,8,6,6,6,6,6,6,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2203,201208,1,6,2,36.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74890,201208,1,2,1,22.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25617,201208,1,4,1,26.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99833,201208,1,0,2,23.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86469,201208,1,4,2,28.0,0.0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,6,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,3,3,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43847,201208,1,4,1,29.0,5.0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,1,2,6,0,0,0,0,0,0,5,17,33,22,31,25,4,4,5,5,4,4,1,1,1,1,1,1,2.0,2.0,1.0,0.0,0.0,1.0,2.0
69559,201208,1,1,1,21.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,6,9,3,5,0,0,12,5,8,6,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15658,201208,1,2,2,39.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92845,201208,1,6,1,31.0,9.0,0,7,4150,4450,4760,5030,5320,5610,1,1,1,1,1,1,2,1,2,0,0,0,0,0,2,0,0,2,10,9,18,10,9,11,5,2,4,5,5,5,5,5,1,1,1,1,1,1,3.0,3.0,1.0,0.0,0.0,2.0,1.5
16770,201208,1,0,2,44.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80754,201208,1,2,1,26.0,1.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,3,9,0,2,1,0,2,1,0,25,23,21,17,27,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
84501,201208,1,6,1,25.0,0.0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,5,3,0,0,0,3,1,0,0,0,0,1,4,1,0,0,0,2,1,1,1,1,1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33900,201208,1,1,1,41.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,7,0,0,0,0,4,6,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40904,201208,1,3,1,52.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51835,201208,1,3,2,35.0,10.0,0,9,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
91344,201208,1,4,1,26.0,3.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,14,12,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
68960,201208,0,0,1,21.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,8,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
62452,201208,1,2,1,35.0,4.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,15,12,9,16,12,14,13,10,7,7,2,6,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
39070,201208,1,1,2,27.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,11,7,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14818,201208,1,1,1,32.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,3,10,2,0,0,3,3,3,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46440,201208,1,3,2,27.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,5,4,4,3,3,3,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59175,201208,1,2,2,28.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13653,201208,1,6,1,30.0,9.0,0,4,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,5,5,4,0,0,6,7,7,7,6,4,3,3,3,3,3,4,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
24259,201208,1,4,1,50.0,0.0,0,0,8020,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,1,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45372,201208,1,3,2,39.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43332,201208,1,1,1,46.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62543,201208,1,0,1,24.0,0.0,1,1,1080,1350,200,0,0,0,1,1,1,0,0,0,2,0,4,4,0,1,0,0,10,16,12,3,0,0,2,1,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53852,201208,1,2,1,26.0,2.0,1,0,970,500,710,690,1300,1490,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
92567,201208,1,2,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41432,201208,1,9,1,35.0,2.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,14,17,12,1,1,1,1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
32835,201208,1,1,2,28.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56073,201208,0,1,1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,7,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88292,201208,0,0,1,21.0,0.0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71175,201208,1,2,1,49.0,0.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39383,201208,1,6,1,45.0,7.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,2,1,1,0,0,0,0,0,0,0,0,22,15,13,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
40851,201208,1,7,1,32.0,3.0,0,1,20400,20920,36830,78640,80700,81700,1,1,1,1,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
6503,201208,1,2,1,29.0,9.0,0,1,2470,3730,2010,230,1830,5130,1,1,1,1,1,1,3,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
96817,201208,1,4,1,29.0,8.0,0,13,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,3,0,2,2,3,3,5,4,2,0,0,17,6,14,13,13,20,6,6,6,6,6,6,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
95677,201208,1,2,1,30.0,4.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,14,10,21,15,21,15,0,0,2,0,0,0,2,14,16,8,5,4,2,2,2,2,2,2,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
75323,201208,0,2,2,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85676,201208,1,1,1,22.0,2.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0,0,4,9,7,10,5,5,4,1,3,4,6,10,3,3,3,3,3,3,1,1,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
47168,201208,1,1,1,24.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,12,21,17,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
28992,201208,1,0,1,22.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77870,201208,1,2,1,30.0,8.0,0,1,0,0,0,0,0,90,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20,13,8,6,9,4,4,5,5,5,5,5,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
31668,201208,0,6,1,28.0,0.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38791,201208,1,4,1,36.0,9.0,0,12,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
21436,201208,1,4,1,29.0,4.0,0,4,0,0,170,80,30,80,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,3,3,2,2,2,2,2,2,1,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
17199,201208,1,2,1,29.0,0.0,0,1,10670,4140,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91343,201208,1,5,1,59.0,2.0,0,3,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,4,5,5,4,4,1,1,1,1,1,1,2.0,1.0,0.5,0.0,0.0,1.0,2.0
68550,201208,1,0,2,21.0,0.0,0,7,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6252,201208,0,0,2,37.0,1.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.5,0.0,0.0,1.0,2.0
98110,201208,1,4,2,29.0,0.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89579,201208,1,6,1,36.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,6,6,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34664,201208,1,1,2,33.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,17,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84565,201208,0,3,2,27.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91519,201208,1,2,1,28.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
16265,201208,1,1,2,65.0,5.0,0,11,3750,3900,3990,4110,4210,4320,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,8,8,6,7,7,7,6,6,6,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
53180,201208,1,2,2,37.0,0.0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17336,201208,1,1,2,38.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92786,201208,1,6,1,28.0,8.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,0,0,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,2.0
50212,201208,1,6,1,34.0,9.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,14,10,10,9,5,9,27,14,15,20,22,24,3,3,3,3,3,3,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
70143,201208,1,1,2,38.0,0.0,0,0,6200,2330,200,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
68737,201208,1,1,2,41.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44342,201208,1,2,1,62.0,8.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,11,11,9,15,3,3,3,3,3,3,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2340,201208,1,4,2,35.0,0.0,0,0,4630,160,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,5,5,4,4,4,4,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50447,201208,1,1,1,37.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33599,201208,1,2,1,31.0,10.0,0,1,16730,17760,18300,18960,19300,20240,1,1,1,1,1,1,2,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5,5,5,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
43536,201208,1,4,2,38.0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,4,4,5,4,2,2,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57765,201208,1,2,1,29.0,9.0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,0,3,0,1,2,0,5,7,4,6,4,5,3,7,6,5,0,4,10,3,3,3,3,4,4,1,1,1,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
